investor_id,total_amount,avg_amount,tx_count,sip_count,age_group,income,gender,state,city_tier,sip_ratio,investor_segment
INV002876,421646,105411.5,4,2,36-45,44.6,Female,Uttar Pradesh,B30,0.5,Aggressive
INV002877,423220,70536.66666666667,6,4,36-45,56.5,Male,Rajasthan,T30,0.6666666666666666,Aggressive
INV002878,166107,83053.5,2,1,26-35,17.4,Female,Uttar Pradesh,T30,0.5,Balanced
INV002879,743472,67588.36363636363,11,7,46-55,26.0,Male,Tamil Nadu,B30,0.6363636363636364,Balanced
INV002880,105098,105098.0,1,0,26-35,19.8,Male,Madhya Pradesh,T30,0.0,Aggressive
INV002881,866525,96280.55555555556,9,6,26-35,11.4,Female,Uttar Pradesh,B30,0.6666666666666666,Balanced
INV002882,850270,170054.0,5,2,36-45,52.7,Male,Gujarat,T30,0.4,Aggressive
INV002883,953534,86684.90909090909,11,6,26-35,12.5,Female,West Bengal,T30,0.5454545454545454,Balanced
INV002884,96601,48300.5,2,1,18-25,7.3,Male,West Bengal,T30,0.5,Balanced
INV002885,479830,159943.33333333334,3,1,26-35,23.4,Male,Delhi,T30,0.3333333333333333,Aggressive
INV002886,1000941,83411.75,12,7,18-25,7.1,Female,Tamil Nadu,T30,0.5833333333333334,Aggressive
INV002887,556503,556503.0,1,0,36-45,59.6,Female,Delhi,T30,0.0,Aggressive
INV002888,734559,104937.0,7,4,26-35,9.2,Male,Rajasthan,B30,0.5714285714285714,Balanced
INV002889,654142,327071.0,2,0,26-35,12.6,Male,West Bengal,T30,0.0,Aggressive
INV002890,1654267,165426.7,10,5,36-45,49.2,Female,Rajasthan,T30,0.5,Aggressive
INV002891,273593,27359.3,10,8,36-45,56.5,Female,Haryana,B30,0.8,Balanced
INV002892,356148,89037.0,4,2,18-25,4.4,Male,West Bengal,T30,0.5,Balanced
INV002893,586694,53335.818181818184,11,9,56+,69.4,Male,Telangana,T30,0.8181818181818182,Balanced
INV002894,1239365,206560.83333333334,6,2,26-35,10.4,Male,Delhi,T30,0.3333333333333333,Balanced
INV002895,62836,12567.2,5,5,26-35,10.7,Male,Madhya Pradesh,B30,1.0,Conservative
INV002896,80044,13340.666666666666,6,4,26-35,21.5,Male,Maharashtra,B30,0.6666666666666666,Balanced
INV002897,354310,44288.75,8,5,26-35,23.1,Male,Maharashtra,T30,0.625,Balanced
INV002898,7763,2587.6666666666665,3,3,26-35,8.1,Female,Maharashtra,T30,1.0,Conservative
INV002899,776246,129374.33333333333,6,3,18-25,7.6,Male,Punjab,B30,0.5,Aggressive
INV002900,480127,68589.57142857143,7,6,26-35,14.2,Female,Haryana,B30,0.8571428571428571,Balanced
INV002901,690651,138130.2,5,3,26-35,17.4,Male,Delhi,T30,0.6,Balanced
INV002902,769587,192396.75,4,2,36-45,35.1,Male,Gujarat,T30,0.5,Aggressive
INV002903,688078,76453.11111111111,9,6,36-45,45.0,Male,Madhya Pradesh,T30,0.6666666666666666,Aggressive
INV002904,921012,92101.2,10,7,36-45,52.2,Male,West Bengal,T30,0.7,Aggressive
INV002905,1532174,139288.54545454544,11,6,36-45,32.4,Female,Tamil Nadu,T30,0.5454545454545454,Aggressive
INV002906,784837,98104.625,8,6,26-35,19.9,Male,Telangana,T30,0.75,Balanced
INV002907,15867,15867.0,1,1,56+,33.4,Male,Punjab,T30,1.0,Conservative
INV002908,4331,1443.6666666666667,3,3,36-45,28.9,Female,Maharashtra,B30,1.0,Conservative
INV002909,512196,64024.5,8,7,36-45,44.1,Male,Rajasthan,B30,0.875,Balanced
INV002910,386296,128765.33333333333,3,2,26-35,22.0,Female,Haryana,B30,0.6666666666666666,Aggressive
INV002911,1450589,145058.9,10,3,26-35,24.1,Male,Gujarat,T30,0.3,Aggressive
INV002912,2286138,190511.5,12,6,26-35,23.6,Female,Maharashtra,T30,0.5,Aggressive
INV002913,1590174,144561.27272727274,11,7,56+,28.5,Male,Delhi,T30,0.6363636363636364,Balanced
INV002914,1089489,181581.5,6,2,18-25,7.4,Male,Rajasthan,B30,0.3333333333333333,Aggressive
INV002915,167702,18633.555555555555,9,8,18-25,7.7,Male,West Bengal,T30,0.8888888888888888,Balanced
INV002916,375584,375584.0,1,0,18-25,7.9,Male,Maharashtra,B30,0.0,Aggressive
INV002917,77355,15471.0,5,4,18-25,6.4,Male,Maharashtra,T30,0.8,Balanced
INV002918,58116,58116.0,1,0,36-45,18.6,Female,Madhya Pradesh,B30,0.0,Aggressive
INV002919,2727,2727.0,1,1,18-25,7.7,Female,Maharashtra,T30,1.0,Conservative
INV002920,645236,161309.0,4,2,36-45,19.5,Male,Punjab,T30,0.5,Balanced
INV002921,586383,65153.666666666664,9,7,18-25,5.4,Female,Punjab,B30,0.7777777777777778,Balanced
INV002922,651962,217320.66666666666,3,1,18-25,3.0,Male,Punjab,T30,0.3333333333333333,Balanced
INV002923,55913,27956.5,2,2,26-35,23.0,Female,Karnataka,B30,1.0,Balanced
INV002924,539484,77069.14285714286,7,5,26-35,14.5,Female,Tamil Nadu,T30,0.7142857142857143,Balanced
INV002925,258207,64551.75,4,2,36-45,48.6,Female,West Bengal,T30,0.5,Aggressive
INV002926,459914,76652.33333333333,6,4,26-35,16.6,Male,Telangana,T30,0.6666666666666666,Balanced
INV002927,384758,34978.0,11,8,56+,29.1,Male,Punjab,B30,0.7272727272727273,Conservative
INV002928,1692346,169234.6,10,2,26-35,9.4,Male,Tamil Nadu,B30,0.2,Aggressive
INV002929,1885229,209469.88888888888,9,2,26-35,13.0,Male,West Bengal,T30,0.2222222222222222,Aggressive
INV002930,35422,8855.5,4,4,36-45,54.0,Male,West Bengal,T30,1.0,Conservative
INV002931,1476787,164087.44444444444,9,5,56+,32.4,Female,Tamil Nadu,B30,0.5555555555555556,Balanced
INV002932,2165816,240646.22222222222,9,4,36-45,28.4,Female,Haryana,T30,0.4444444444444444,Aggressive
INV002933,1962782,163565.16666666666,12,5,36-45,39.4,Female,Madhya Pradesh,T30,0.4166666666666667,Aggressive
INV002934,858890,85889.0,10,4,36-45,25.8,Male,Delhi,T30,0.4,Aggressive
INV002935,277910,30878.88888888889,9,7,18-25,5.6,Male,Madhya Pradesh,T30,0.7777777777777778,Balanced
INV002936,10548,10548.0,1,1,26-35,17.4,Male,Tamil Nadu,T30,1.0,Conservative
INV002937,600588,60058.8,10,7,56+,64.5,Male,Rajasthan,T30,0.7,Balanced
INV002938,313695,156847.5,2,0,18-25,7.2,Male,West Bengal,T30,0.0,Aggressive
INV002939,1410830,117569.16666666667,12,7,18-25,3.1,Male,Rajasthan,B30,0.5833333333333334,Balanced
INV002940,1140863,162980.42857142858,7,3,26-35,18.3,Male,Haryana,B30,0.42857142857142855,Balanced
INV002941,1084661,135582.625,8,5,36-45,59.2,Female,Rajasthan,B30,0.625,Aggressive
INV002942,421849,35154.083333333336,12,9,36-45,27.8,Male,Delhi,T30,0.75,Balanced
INV002943,535855,66981.875,8,5,26-35,7.6,Female,Karnataka,T30,0.625,Balanced
INV002944,804918,134153.0,6,3,36-45,28.1,Female,Karnataka,B30,0.5,Aggressive
INV002945,772349,77234.9,10,8,26-35,15.6,Male,Maharashtra,B30,0.8,Balanced
INV002946,236429,59107.25,4,3,26-35,22.8,Male,Haryana,T30,0.75,Balanced
INV002947,869320,86932.0,10,7,46-55,73.3,Male,Maharashtra,B30,0.7,Balanced
INV002948,1892942,270420.28571428574,7,2,46-55,43.6,Male,Maharashtra,T30,0.2857142857142857,Aggressive
INV002949,355014,71002.8,5,4,26-35,16.8,Female,Rajasthan,T30,0.8,Balanced
INV002950,1333819,111151.58333333333,12,8,46-55,37.4,Female,Madhya Pradesh,T30,0.6666666666666666,Balanced
INV002951,414948,41494.8,10,7,36-45,58.6,Male,Karnataka,T30,0.7,Balanced
INV002952,1191005,238201.0,5,2,18-25,7.1,Male,Punjab,B30,0.4,Aggressive
INV002953,292442,58488.4,5,4,46-55,62.4,Male,Tamil Nadu,B30,0.8,Balanced
INV002954,1112349,111234.9,10,4,26-35,6.0,Female,Delhi,T30,0.4,Balanced
INV002955,246202,123101.0,2,1,36-45,46.9,Female,Tamil Nadu,B30,0.5,Aggressive
INV002956,2368091,263121.22222222225,9,4,36-45,53.7,Female,Gujarat,T30,0.4444444444444444,Aggressive
INV002957,552185,78883.57142857143,7,5,26-35,15.5,Male,Tamil Nadu,T30,0.7142857142857143,Balanced
INV002958,184235,61411.666666666664,3,1,26-35,10.3,Male,Punjab,B30,0.3333333333333333,Balanced
INV002959,20966,10483.0,2,2,18-25,7.3,Male,Haryana,T30,1.0,Balanced
INV002960,15426,15426.0,1,1,36-45,57.1,Male,Madhya Pradesh,T30,1.0,Balanced
INV002961,365134,40570.444444444445,9,7,26-35,13.0,Male,Gujarat,T30,0.7777777777777778,Conservative
INV002962,12683,12683.0,1,1,46-55,62.7,Female,Delhi,T30,1.0,Conservative
INV002963,113711,37903.666666666664,3,2,26-35,24.0,Male,Uttar Pradesh,B30,0.6666666666666666,Balanced
INV002964,609260,87037.14285714286,7,5,46-55,84.1,Male,Rajasthan,B30,0.7142857142857143,Balanced
INV002965,275352,275352.0,1,0,46-55,58.5,Male,Delhi,T30,0.0,Aggressive
INV002966,1617000,179666.66666666666,9,5,26-35,18.4,Female,Gujarat,T30,0.5555555555555556,Balanced
INV002967,28737,9579.0,3,3,18-25,4.7,Female,Karnataka,B30,1.0,Conservative
INV002968,79854,15970.8,5,5,36-45,16.2,Female,West Bengal,T30,1.0,Conservative
INV002969,1076819,107681.9,10,3,26-35,15.4,Male,Karnataka,T30,0.3,Balanced
INV002970,984974,246243.5,4,1,26-35,12.4,Female,Telangana,T30,0.25,Aggressive
INV002971,282181,94060.33333333333,3,2,36-45,48.3,Male,Tamil Nadu,B30,0.6666666666666666,Aggressive
INV002972,3104,3104.0,1,1,26-35,17.4,Male,Delhi,T30,1.0,Conservative
INV002973,452828,75471.33333333333,6,4,26-35,16.7,Male,Uttar Pradesh,B30,0.6666666666666666,Balanced
INV002974,1468022,122335.16666666667,12,7,26-35,21.9,Female,Telangana,T30,0.5833333333333334,Aggressive
INV002975,196089,49022.25,4,3,26-35,15.1,Male,Rajasthan,B30,0.75,Conservative
INV002976,450997,150332.33333333334,3,1,26-35,23.7,Male,Tamil Nadu,B30,0.3333333333333333,Aggressive
INV002977,10928,2732.0,4,4,36-45,26.6,Female,Haryana,B30,1.0,Conservative
INV002978,626613,104435.5,6,3,36-45,43.5,Male,Karnataka,T30,0.5,Aggressive
INV002979,988274,141182.0,7,4,36-45,56.2,Female,Punjab,T30,0.5714285714285714,Aggressive
INV002980,247711,41285.166666666664,6,5,26-35,22.4,Male,Maharashtra,T30,0.8333333333333334,Balanced
INV002981,383521,127840.33333333333,3,0,18-25,7.3,Female,Maharashtra,T30,0.0,Aggressive
INV002982,498259,83043.16666666667,6,4,36-45,22.1,Male,Gujarat,T30,0.6666666666666666,Aggressive
INV002983,1750339,250048.42857142858,7,1,18-25,6.2,Male,Karnataka,B30,0.14285714285714285,Aggressive
INV002984,860063,86006.3,10,6,26-35,18.1,Male,Delhi,T30,0.6,Balanced
INV002985,813008,135501.33333333334,6,3,36-45,26.4,Male,Gujarat,T30,0.5,Aggressive
INV002986,737031,147406.2,5,2,26-35,11.9,Male,Punjab,B30,0.4,Balanced
INV002987,1224261,306065.25,4,0,18-25,4.4,Male,West Bengal,T30,0.0,Aggressive
INV002988,723257,241085.66666666666,3,1,36-45,40.1,Male,Uttar Pradesh,B30,0.3333333333333333,Aggressive
INV002989,1154027,104911.54545454546,11,6,46-55,16.3,Male,Haryana,B30,0.5454545454545454,Balanced
INV002990,544955,181651.66666666666,3,1,46-55,79.4,Female,Uttar Pradesh,B30,0.3333333333333333,Balanced
INV002991,409695,136565.0,3,2,26-35,13.0,Female,Tamil Nadu,T30,0.6666666666666666,Balanced
INV002992,231033,38505.5,6,3,26-35,14.6,Male,Tamil Nadu,T30,0.5,Balanced
INV002993,1510622,167846.88888888888,9,4,46-55,36.0,Male,Maharashtra,T30,0.4444444444444444,Balanced
INV002994,577429,64158.77777777778,9,7,18-25,8.0,Male,Karnataka,B30,0.7777777777777778,Balanced
INV002995,17009,17009.0,1,1,26-35,21.7,Male,Gujarat,T30,1.0,Balanced
INV002996,2445043,203753.58333333334,12,5,26-35,20.7,Male,Madhya Pradesh,B30,0.4166666666666667,Aggressive
INV002997,802626,100328.25,8,5,26-35,23.7,Male,West Bengal,T30,0.625,Aggressive
INV002998,4850,2425.0,2,2,36-45,38.4,Male,Madhya Pradesh,T30,1.0,Conservative
INV002999,1661,1661.0,1,1,36-45,16.8,Male,Madhya Pradesh,B30,1.0,Conservative
INV003000,54577,7796.714285714285,7,7,36-45,32.3,Male,Delhi,T30,1.0,Conservative
INV003001,99755,49877.5,2,1,56+,48.8,Female,Haryana,B30,0.5,Balanced
INV003002,873009,109126.125,8,5,26-35,17.0,Male,Maharashtra,T30,0.625,Balanced
INV003003,548947,49904.27272727273,11,9,18-25,3.1,Female,West Bengal,T30,0.8181818181818182,Conservative
INV003004,966737,120842.125,8,5,46-55,34.6,Female,Tamil Nadu,T30,0.625,Balanced
INV003005,731891,66535.54545454546,11,8,26-35,24.5,Male,Punjab,B30,0.7272727272727273,Balanced
INV003006,796257,265419.0,3,1,26-35,9.5,Male,West Bengal,T30,0.3333333333333333,Balanced
INV003007,377147,31428.916666666668,12,9,26-35,21.8,Male,Haryana,B30,0.75,Balanced
INV003008,1817842,227230.25,8,3,36-45,37.4,Female,Rajasthan,T30,0.375,Aggressive
INV003009,566820,47235.0,12,9,26-35,20.1,Male,Karnataka,T30,0.75,Balanced
INV003010,1012557,144651.0,7,5,36-45,13.7,Male,Delhi,T30,0.7142857142857143,Balanced
INV003011,1047733,104773.3,10,7,18-25,4.4,Male,Gujarat,T30,0.7,Balanced
INV003012,469660,78276.66666666667,6,5,36-45,41.8,Male,Madhya Pradesh,T30,0.8333333333333334,Balanced
INV003013,333662,111220.66666666667,3,1,56+,44.8,Male,Uttar Pradesh,T30,0.3333333333333333,Balanced
INV003014,433729,61961.28571428572,7,6,26-35,12.3,Female,Karnataka,T30,0.8571428571428571,Balanced
INV003015,643733,58521.181818181816,11,7,18-25,4.4,Male,Madhya Pradesh,T30,0.6363636363636364,Balanced
INV003016,1160040,193340.0,6,3,26-35,12.7,Male,Madhya Pradesh,B30,0.5,Balanced
INV003017,788360,112622.85714285714,7,5,56+,75.3,Male,West Bengal,T30,0.7142857142857143,Balanced
INV003018,332858,47551.142857142855,7,6,36-45,14.1,Male,Delhi,T30,0.8571428571428571,Conservative
INV003019,2828,2828.0,1,1,26-35,12.5,Male,Uttar Pradesh,T30,1.0,Conservative
INV003020,26926,13463.0,2,2,56+,77.6,Male,Delhi,T30,1.0,Conservative
INV003021,613677,76709.625,8,5,56+,65.0,Female,Telangana,T30,0.625,Balanced
INV003022,1284892,107074.33333333333,12,6,46-55,60.2,Male,Telangana,T30,0.5,Balanced
INV003023,95540,19108.0,5,4,26-35,13.6,Female,Gujarat,T30,0.8,Conservative
INV003024,1924474,174952.18181818182,11,6,36-45,43.1,Female,Maharashtra,T30,0.5454545454545454,Aggressive
INV003025,787052,71550.18181818182,11,8,26-35,11.9,Female,Gujarat,T30,0.7272727272727273,Balanced
INV003026,707779,235926.33333333334,3,1,36-45,25.7,Female,Madhya Pradesh,B30,0.3333333333333333,Aggressive
INV003027,955226,119403.25,8,4,26-35,20.8,Male,Telangana,T30,0.5,Aggressive
INV003028,1256697,125669.7,10,6,26-35,12.8,Female,Tamil Nadu,T30,0.6,Balanced
INV003029,199036,66345.33333333333,3,1,56+,59.8,Male,Delhi,T30,0.3333333333333333,Balanced
INV003030,618508,309254.0,2,0,18-25,3.1,Male,Karnataka,B30,0.0,Aggressive
INV003031,1313604,164200.5,8,3,18-25,7.7,Male,Karnataka,T30,0.375,Aggressive
INV003032,48955,24477.5,2,2,36-45,51.8,Male,Punjab,B30,1.0,Balanced
INV003033,1199886,109080.54545454546,11,5,36-45,17.3,Male,Gujarat,T30,0.45454545454545453,Balanced
INV003034,420507,60072.42857142857,7,6,26-35,7.2,Male,Tamil Nadu,T30,0.8571428571428571,Balanced
INV003035,93094,46547.0,2,1,18-25,6.8,Male,Telangana,T30,0.5,Balanced
INV003036,399163,39916.3,10,8,26-35,18.2,Male,Telangana,T30,0.8,Conservative
INV003037,1304237,108686.41666666667,12,7,18-25,7.6,Female,Telangana,T30,0.5833333333333334,Aggressive
INV003038,347648,86912.0,4,2,18-25,6.0,Male,Gujarat,T30,0.5,Aggressive
INV003039,26913,26913.0,1,1,46-55,85.3,Female,Rajasthan,T30,1.0,Conservative
INV003040,1362150,136215.0,10,6,26-35,15.3,Female,Karnataka,T30,0.6,Balanced
INV003041,1248140,113467.27272727272,11,5,36-45,32.0,Male,Madhya Pradesh,B30,0.45454545454545453,Aggressive
INV003042,735043,147008.6,5,2,46-55,23.5,Male,Tamil Nadu,B30,0.4,Balanced
INV003043,1292740,117521.81818181818,11,7,26-35,21.2,Male,Karnataka,T30,0.6363636363636364,Aggressive
INV003044,209389,23265.444444444445,9,7,18-25,3.2,Female,West Bengal,T30,0.7777777777777778,Conservative
INV003045,1688041,153458.27272727274,11,6,26-35,12.2,Male,Telangana,T30,0.5454545454545454,Balanced
INV003046,606902,151725.5,4,2,36-45,12.4,Male,West Bengal,T30,0.5,Balanced
INV003047,1136835,94736.25,12,8,46-55,40.0,Male,Maharashtra,T30,0.6666666666666666,Balanced
INV003048,548609,91434.83333333333,6,5,26-35,20.6,Female,Rajasthan,T30,0.8333333333333334,Balanced
INV003049,938743,104304.77777777778,9,4,26-35,15.5,Male,Gujarat,T30,0.4444444444444444,Balanced
INV003050,1015060,338353.3333333333,3,0,18-25,7.2,Male,Maharashtra,T30,0.0,Aggressive
INV003051,618554,123710.8,5,3,36-45,40.2,Male,Haryana,B30,0.6,Aggressive
INV003052,387072,129024.0,3,2,18-25,7.0,Female,Karnataka,B30,0.6666666666666666,Aggressive
INV003053,427097,106774.25,4,2,46-55,57.4,Male,Delhi,T30,0.5,Balanced
INV003054,1418876,128988.72727272728,11,7,56+,77.1,Female,Telangana,T30,0.6363636363636364,Balanced
INV003055,805454,100681.75,8,5,26-35,18.0,Female,Madhya Pradesh,T30,0.625,Balanced
INV003056,337542,337542.0,1,0,26-35,20.6,Female,Karnataka,T30,0.0,Aggressive
INV003057,1297567,129756.7,10,5,18-25,6.4,Male,Punjab,T30,0.5,Aggressive
INV003058,1273119,127311.9,10,5,36-45,46.2,Male,Karnataka,B30,0.5,Aggressive
INV003059,7084,2361.3333333333335,3,3,26-35,18.4,Male,Uttar Pradesh,B30,1.0,Conservative
INV003060,1034342,86195.16666666667,12,7,56+,16.6,Female,Rajasthan,T30,0.5833333333333334,Balanced
INV003061,889298,111162.25,8,5,26-35,11.9,Female,Uttar Pradesh,T30,0.625,Balanced
INV003062,202392,101196.0,2,1,46-55,96.3,Male,Haryana,B30,0.5,Balanced
INV003063,658581,73175.66666666667,9,7,36-45,45.0,Female,Maharashtra,T30,0.7777777777777778,Balanced
INV003064,585172,146293.0,4,2,26-35,6.5,Male,Karnataka,T30,0.5,Balanced
INV003065,1046147,116238.55555555556,9,5,46-55,27.9,Male,Uttar Pradesh,B30,0.5555555555555556,Balanced
INV003066,23985,7995.0,3,2,26-35,20.4,Male,Madhya Pradesh,T30,0.6666666666666666,Balanced
INV003067,28292,14146.0,2,2,26-35,8.9,Male,Delhi,T30,1.0,Conservative
INV003068,530123,88353.83333333333,6,3,26-35,11.6,Male,Delhi,T30,0.5,Balanced
INV003069,794791,99348.875,8,5,56+,59.5,Female,Punjab,T30,0.625,Balanced
INV003070,1090507,90875.58333333333,12,9,26-35,23.7,Male,West Bengal,T30,0.75,Balanced
INV003071,527526,175842.0,3,1,56+,33.7,Male,Punjab,B30,0.3333333333333333,Balanced
INV003072,499119,249559.5,2,1,18-25,3.8,Male,Tamil Nadu,B30,0.5,Balanced
INV003073,1259757,139973.0,9,5,26-35,11.9,Male,Punjab,B30,0.5555555555555556,Balanced
INV003074,1634452,148586.54545454544,11,6,26-35,8.3,Male,Haryana,B30,0.5454545454545454,Balanced
INV003075,927992,84362.90909090909,11,8,46-55,83.5,Male,Delhi,T30,0.7272727272727273,Balanced
INV003076,452138,150712.66666666666,3,1,26-35,20.2,Male,Haryana,T30,0.3333333333333333,Aggressive
INV003077,1367565,151951.66666666666,9,5,18-25,4.6,Female,Tamil Nadu,B30,0.5555555555555556,Balanced
INV003078,669657,74406.33333333333,9,7,36-45,57.5,Male,Haryana,T30,0.7777777777777778,Balanced
INV003079,618776,88396.57142857143,7,4,26-35,8.5,Male,Gujarat,T30,0.5714285714285714,Balanced
INV003080,4678,1559.3333333333333,3,3,26-35,20.5,Male,Madhya Pradesh,T30,1.0,Conservative
INV003081,783687,156737.4,5,2,56+,73.4,Female,Delhi,T30,0.4,Balanced
INV003082,553753,55375.3,10,8,26-35,18.7,Male,Telangana,T30,0.8,Balanced
INV003083,1689101,153554.63636363635,11,6,56+,41.3,Female,Madhya Pradesh,B30,0.5454545454545454,Balanced
INV003084,67157,22385.666666666668,3,3,18-25,6.3,Female,Haryana,T30,1.0,Balanced
INV003085,639991,213330.33333333334,3,0,36-45,29.2,Female,Delhi,T30,0.0,Aggressive
INV003086,968216,138316.57142857142,7,4,26-35,20.2,Male,West Bengal,T30,0.5714285714285714,Aggressive
INV003087,41815,20907.5,2,2,18-25,6.0,Female,Punjab,B30,1.0,Balanced
INV003088,364193,182096.5,2,1,26-35,15.4,Female,West Bengal,T30,0.5,Balanced
INV003089,325119,40639.875,8,6,26-35,14.1,Male,Uttar Pradesh,B30,0.75,Conservative
INV003090,171361,34272.2,5,4,26-35,16.9,Male,Karnataka,T30,0.8,Conservative
INV003091,347054,31550.363636363636,11,9,36-45,36.4,Female,Delhi,T30,0.8181818181818182,Balanced
INV003092,3436,1718.0,2,2,26-35,20.0,Male,Karnataka,B30,1.0,Conservative
INV003093,453181,226590.5,2,1,26-35,16.8,Male,Haryana,B30,0.5,Balanced
INV003094,17401,17401.0,1,1,46-55,59.7,Male,Karnataka,B30,1.0,Conservative
INV003095,944591,78715.91666666667,12,6,18-25,5.1,Male,Madhya Pradesh,B30,0.5,Aggressive
INV003096,444046,222023.0,2,1,26-35,12.4,Male,Uttar Pradesh,B30,0.5,Balanced
INV003097,1795141,149595.08333333334,12,8,26-35,21.5,Male,Punjab,T30,0.6666666666666666,Aggressive
INV003098,66309,22103.0,3,3,26-35,9.5,Female,Gujarat,T30,1.0,Conservative
INV003099,730569,121761.5,6,3,36-45,14.4,Male,Gujarat,T30,0.5,Balanced
INV003100,546610,68326.25,8,5,26-35,16.5,Male,Telangana,T30,0.625,Balanced
INV003101,1479101,211300.14285714287,7,3,26-35,24.8,Female,Tamil Nadu,T30,0.42857142857142855,Aggressive
INV003102,1750018,175001.8,10,5,18-25,4.3,Male,Maharashtra,T30,0.5,Balanced
INV003103,23176,4635.2,5,5,36-45,55.8,Female,Tamil Nadu,B30,1.0,Conservative
INV003104,648363,216121.0,3,1,26-35,7.8,Male,Uttar Pradesh,T30,0.3333333333333333,Balanced
INV003105,491438,40953.166666666664,12,7,18-25,6.0,Female,Rajasthan,T30,0.5833333333333334,Balanced
INV003106,247118,247118.0,1,0,36-45,57.7,Male,Madhya Pradesh,B30,0.0,Aggressive
INV003107,1086,1086.0,1,1,18-25,6.2,Female,Haryana,T30,1.0,Conservative
INV003108,413986,103496.5,4,3,26-35,15.5,Female,Gujarat,T30,0.75,Balanced
INV003109,571876,114375.2,5,2,26-35,22.8,Male,Delhi,T30,0.4,Aggressive
INV003110,1010412,126301.5,8,5,26-35,9.0,Male,Rajasthan,T30,0.625,Balanced
INV003111,1348632,134863.2,10,5,18-25,5.9,Female,Delhi,T30,0.5,Aggressive
INV003112,502807,71829.57142857143,7,6,26-35,8.5,Female,Maharashtra,T30,0.8571428571428571,Balanced
INV003113,859530,78139.09090909091,11,8,26-35,22.0,Male,Rajasthan,T30,0.7272727272727273,Balanced
INV003114,316091,316091.0,1,0,26-35,21.7,Female,Rajasthan,B30,0.0,Aggressive
INV003115,214459,30637.0,7,6,26-35,23.9,Male,Gujarat,T30,0.8571428571428571,Balanced
INV003116,842444,140407.33333333334,6,4,26-35,8.7,Female,Rajasthan,B30,0.6666666666666666,Balanced
INV003117,1313643,109470.25,12,8,18-25,6.7,Female,Tamil Nadu,T30,0.6666666666666666,Aggressive
INV003118,434610,144870.0,3,1,26-35,6.8,Male,Uttar Pradesh,T30,0.3333333333333333,Balanced
INV003119,1330714,166339.25,8,4,18-25,4.6,Female,Karnataka,T30,0.5,Balanced
INV003120,1139092,162727.42857142858,7,2,26-35,19.1,Male,Punjab,B30,0.2857142857142857,Aggressive
INV003121,1228093,102341.08333333333,12,4,36-45,13.7,Male,Telangana,T30,0.3333333333333333,Balanced
INV003122,210488,105244.0,2,1,26-35,8.3,Male,Telangana,T30,0.5,Balanced
INV003123,1223696,135966.22222222222,9,5,36-45,36.2,Male,Haryana,B30,0.5555555555555556,Aggressive
INV003124,2063719,171976.58333333334,12,5,36-45,28.8,Male,West Bengal,T30,0.4166666666666667,Aggressive
INV003125,672316,96045.14285714286,7,4,36-45,30.8,Female,Punjab,T30,0.5714285714285714,Aggressive
INV003126,160523,160523.0,1,0,26-35,12.8,Female,Delhi,T30,0.0,Aggressive
INV003127,563480,140870.0,4,1,46-55,37.0,Female,Punjab,B30,0.25,Aggressive
INV003128,885378,126482.57142857143,7,3,18-25,7.7,Female,Uttar Pradesh,B30,0.42857142857142855,Aggressive
INV003129,1105729,184288.16666666666,6,2,36-45,33.4,Female,Haryana,T30,0.3333333333333333,Aggressive
INV003130,648630,92661.42857142857,7,3,18-25,5.6,Male,West Bengal,T30,0.42857142857142855,Aggressive
INV003131,204149,102074.5,2,1,36-45,14.9,Female,West Bengal,T30,0.5,Balanced
INV003132,585449,117089.8,5,4,56+,60.7,Male,Maharashtra,T30,0.8,Balanced
INV003133,631177,210392.33333333334,3,1,46-55,72.8,Male,West Bengal,T30,0.3333333333333333,Balanced
INV003134,1079199,89933.25,12,7,36-45,41.3,Female,Telangana,T30,0.5833333333333334,Aggressive
INV003135,311283,311283.0,1,0,18-25,3.5,Female,Gujarat,T30,0.0,Aggressive
INV003136,336392,84098.0,4,2,56+,34.4,Male,Haryana,T30,0.5,Balanced
INV003137,25884,12942.0,2,2,36-45,15.9,Male,Tamil Nadu,B30,1.0,Conservative
INV003138,531917,265958.5,2,1,18-25,3.3,Male,Gujarat,T30,0.5,Balanced
INV003139,1303353,108612.75,12,7,36-45,39.4,Male,Karnataka,B30,0.5833333333333334,Aggressive
INV003140,785605,65467.083333333336,12,8,26-35,16.9,Male,West Bengal,T30,0.6666666666666666,Balanced
INV003141,991161,90105.54545454546,11,7,36-45,40.1,Female,Maharashtra,T30,0.6363636363636364,Aggressive
INV003142,56725,18908.333333333332,3,3,26-35,12.5,Male,West Bengal,T30,1.0,Conservative
INV003143,841214,210303.5,4,1,18-25,5.9,Female,Karnataka,B30,0.25,Aggressive
INV003144,1020806,92800.54545454546,11,7,36-45,38.0,Female,Haryana,T30,0.6363636363636364,Aggressive
INV003145,458906,152968.66666666666,3,2,26-35,22.2,Male,Delhi,T30,0.6666666666666666,Aggressive
INV003146,1081761,90146.75,12,9,26-35,20.2,Male,Rajasthan,B30,0.75,Balanced
INV003147,290895,58179.0,5,3,26-35,18.9,Male,West Bengal,T30,0.6,Balanced
INV003148,441228,441228.0,1,0,18-25,4.0,Male,Maharashtra,T30,0.0,Aggressive
INV003149,10151,5075.5,2,2,18-25,4.3,Male,Rajasthan,B30,1.0,Conservative
INV003150,936606,117075.75,8,4,26-35,13.6,Female,Gujarat,T30,0.5,Balanced
